"Type","Subpopulation","Indicator","Statistic","NResp","Estimate","StdError","LCB95Pct","UCB95Pct"
"Region","Small","VSCIVCPMI","55Pct",189,62.864459135536,"",61.2197513383164,65.3007560620066
"Region","Small","VSCIVCPMI","60Pct",205,65.3123894442473,"",62.9877900569109,66.6657742122293
"Region","Small","VSCIVCPMI","65Pct",221,66.8149299617748,"",65.3518389941148,68.2010760932459
"Region","Small","VSCIVCPMI","70Pct",236,68.2310797508373,"",67.3356739415771,70.0336771435569
"Region","Small","VSCIVCPMI","75Pct",257,70.3751153218948,"",68.5386567441405,72.4960324069654
"Region","Small","VSCIVCPMI","80Pct",278,72.5444203994558,"",71.3322440798939,74.5172100924703
"Region","Small","VSCIVCPMI","85Pct",294,74.8940758467536,"",73.1986977238104,76.1958694129042
"Region","Small","VSCIVCPMI","90Pct",314,76.751803075383,"",75.4418507679194,79.1682454145763
"Region","Small","VSCIVCPMI","95Pct",327,79.7163522661924,"",78.0592162490077,81.8985160199547
"Region","Small","VSCIVCPMI","99Pct",339,82.4889966443041,"",81.9911008533113,85.4
"Region","Small","VSCIVCPMI","Mean",343,58.8286496775751,"0.799984660139928",57.2607085555163,60.3965907996338
"Region","Small","VSCIVCPMI","Variance",343,230.060443647725,"18.0492100299175",194.684642039687,265.436245255762
"Region","Small","VSCIVCPMI","Std. Deviation",343,15.1677435252487,"0.594986657042037",14.0015911061644,16.333895944333
"Region","Medium","VSCIVCPMI","1Pct",1,28.3132050516666,"",24.25,32.9050963195811
"Region","Medium","VSCIVCPMI","5Pct",6,37.1891054291956,"",36.4197417737024,38.0449426969043
"Region","Medium","VSCIVCPMI","10Pct",13,40.2460454358086,"",37.0967239513491,43.7875070690969
"Region","Medium","VSCIVCPMI","15Pct",23,43.7760745606797,"",39.7954745899453,48.9496703291002
"Region","Medium","VSCIVCPMI","20Pct",32,47.7626809838308,"",43.2563370709594,51.2812290663206
"Region","Medium","VSCIVCPMI","25Pct",41,51.2397002672457,"",47.0095330834085,52.4601400062173
"Region","Medium","VSCIVCPMI","30Pct",46,52.2292559192292,"",50.783794848429,55.3248831981591
"Region","Medium","VSCIVCPMI","35Pct",56,54.776991857481,"",51.5091786221294,57.6939842005917
"Region","Medium","VSCIVCPMI","40Pct",67,56.5119028655028,"",53.1591322287266,59.7405029747792
"Region","Medium","VSCIVCPMI","45Pct",77,59.0776708996313,"",55.5639407815556,61.0348833561498
"Region","Medium","VSCIVCPMI","50Pct",86,60.2949154207699,"",58.1230480513054,62.2580189512671
"Region","Medium","VSCIVCPMI","55Pct",95,61.6212108221048,"",59.8971887583424,63.5195935766042
"Region","Medium","VSCIVCPMI","60Pct",105,62.82461065294,"",61.0787304146409,65.2063402645986
"Region","Medium","VSCIVCPMI","65Pct",115,64.2122079837791,"",62.2934859320906,67.6180629319575
"Region","Medium","VSCIVCPMI","70Pct",126,66.8536090201937,"",63.7402642391294,69.0260898520683
"Region","Medium","VSCIVCPMI","75Pct",136,68.8900792276473,"",66.5545897555245,70.5698734519119
"Region","Medium","VSCIVCPMI","80Pct",145,70.210365396506,"",68.8255620449195,71.8964563721062
"Region","Medium","VSCIVCPMI","85Pct",153,71.6807837724084,"",70.0098227053815,74.4261318262656
"Region","Medium","VSCIVCPMI","90Pct",162,74.3553386518237,"",71.4683950136297,77.3272193278167
"Region","Medium","VSCIVCPMI","95Pct",167,77.2108432009242,"",74.5238944943517,77.9035947137807
"Region","Medium","VSCIVCPMI","99Pct",174,80.0589346392998,"",77.9202420636786,81.8619869
"Region","Medium","VSCIVCPMI","Mean",177,58.9519325266107,"0.922204001698796",57.1444458968823,60.759419156339
"Region","Medium","VSCIVCPMI","Variance",177,148.695837876144,"13.1873684176685",122.849070726653,174.542605025635
"Region","Medium","VSCIVCPMI","Std. Deviation",177,12.1940902848939,"0.540727848882875",11.1342831756456,13.2538973941421
"Region","Large","VSCIVCPMI","1Pct",2,41.4884263000209,"",37.88361766,45.0597185618199
"Region","Large","VSCIVCPMI","5Pct",12,48.6947200103457,"",46.6674095564493,49.9357924411547
"Region","Large","VSCIVCPMI","10Pct",23,53.751516360714,"",49.7353889150896,55.2859479017735
"Region","Large","VSCIVCPMI","15Pct",34,56.1436988623172,"",53.8908258216187,58.5338224118061
"Region","Large","VSCIVCPMI","20Pct",45,58.8063154675819,"",56.6527708750615,60.7833992851512
"Region","Large","VSCIVCPMI","25Pct",57,60.9244288784952,"",58.8032992695373,62.5367837613131
"Region","Large","VSCIVCPMI","30Pct",70,62.5318837207215,"",60.8817768593107,63.6272136475143
"Region","Large","VSCIVCPMI","35Pct",81,63.544699869716,"",62.5184467329938,64.9645544471946
"Region","Large","VSCIVCPMI","40Pct",91,64.8377377099707,"",63.427095555743,67.112977538151
"Region","Large","VSCIVCPMI","45Pct",100,66.3247045848056,"",64.4727463694028,67.9964170996825
"Region","Large","VSCIVCPMI","50Pct",112,67.9634237469352,"",66.2707481548745,68.900914145064
"Region","Large","VSCIVCPMI","55Pct",121,68.7213071869567,"",67.7413472344501,69.6825313877818
"Region","Large","VSCIVCPMI","60Pct",130,69.5556029826454,"",68.4856137654924,70.3236979736105
"Region","Large","VSCIVCPMI","65Pct",140,70.2276718346409,"",69.5196306717649,71.0279665392089
"Region","Large","VSCIVCPMI","70Pct",150,70.9923309551469,"",70.1647215310485,71.7203476355961
"Region","Large","VSCIVCPMI","75Pct",160,71.5344820535902,"",70.9599326941034,73.4553674848135
"Region","Large","VSCIVCPMI","80Pct",172,73.2821799827783,"",71.5342494276251,74.2328127747407
"Region","Large","VSCIVCPMI","85Pct",181,74.2211623022428,"",73.4310099346,75.1791381298592
"Region","Large","VSCIVCPMI","90Pct",191,75.2675465070893,"",74.3492052587939,77.296254240128
"Region","Large","VSCIVCPMI","95Pct",201,77.8689391881894,"",76.0294311401713,80.0168738961232
"Region","Large","VSCIVCPMI","99Pct",211,81.6233801745247,"",80.4709523996856,88.14
"Region","Large","VSCIVCPMI","Mean",215,65.9725335318574,"0.507694867520149",64.977469876382,66.9675971873327
"Region","Large","VSCIVCPMI","Variance",215,76.8599658979942,"6.13644142759462",64.8327617066692,88.8871700893192
"Region","Large","VSCIVCPMI","Std. Deviation",215,8.76698157281023,"0.349974582279611",8.08104399603775,9.45291914958272
"Region","Phase1Small","VSCIVCPMI","1Pct",1,14.15835219,"",14.15835219,21.7338796698838
"Region","Phase1Small","VSCIVCPMI","5Pct",5,24.3544159915764,"",15.4337318514884,33.8974944961938
"Region","Phase1Small","VSCIVCPMI","10Pct",14,37.9572843862898,"",26.4866001829113,41.1548696498472
"Region","Phase1Small","VSCIVCPMI","15Pct",24,41.6964257674088,"",37.8346460413418,45.9543085715576
"Region","Phase1Small","VSCIVCPMI","20Pct",34,45.9441393744376,"",41.1320663520332,47.4903060682544
"Region","Phase1Small","VSCIVCPMI","25Pct",41,47.0629773140717,"",44.6190659645839,51.3545154972066
"Region","Phase1Small","VSCIVCPMI","30Pct",51,50.7773235514698,"",46.9285300642244,54.5580464428587
"Region","Phase1Small","VSCIVCPMI","35Pct",60,54.3219398105476,"",49.2390449266224,56.3564845730938
"Region","Phase1Small","VSCIVCPMI","40Pct",71,56.0583902196824,"",52.9894064480513,59.8363212828135
"Region","Phase1Small","VSCIVCPMI","45Pct",80,58.9040632049736,"",54.6743840398226,61.9208319670797
"Region","Phase1Small","VSCIVCPMI","50Pct",89,61.0513493722626,"",56.4942222719052,65.0786826753804
"Region","Phase1Small","VSCIVCPMI","55Pct",95,63.4267547614534,"",60.0405688816999,65.9541320966254
"Region","Phase1Small","VSCIVCPMI","60Pct",104,65.6219894986847,"",61.9582849309304,67.4558858201
"Region","Phase1Small","VSCIVCPMI","65Pct",114,66.8248573663465,"",65.2437171586414,69.8169408067302
"Region","Phase1Small","VSCIVCPMI","70Pct",120,68.012807434994,"",66.0832901382782,71.4533379452382
"Region","Phase1Small","VSCIVCPMI","75Pct",129,70.2866350567927,"",67.8605387842331,72.5966500439447
"Region","Phase1Small","VSCIVCPMI","80Pct",140,72.4338041098713,"",69.9925070411529,75.1084134319715
"Region","Phase1Small","VSCIVCPMI","85Pct",148,74.4030631204466,"",72.2587483362412,75.6826483589464
"Region","Phase1Small","VSCIVCPMI","90Pct",154,75.6502706579227,"",74.4393790930568,78.0928412729556
"Region","Phase1Small","VSCIVCPMI","95Pct",161,78.144314463124,"",76.1047285736253,80.9229419341702
"Region","Phase1Small","VSCIVCPMI","99Pct",167,81.0288069254999,"",79.4065825847657,82.65137287
"Region","Phase1Small","VSCIVCPMI","Mean",170,58.224824104002,"1.14631617132055",55.9780856933179,60.4715625146861
"Region","Phase1Small","VSCIVCPMI","Variance",170,242.328249314983,"27.6849926257747",188.066660856207,296.589837773758
"Region","Phase1Small","VSCIVCPMI","Std. Deviation",170,15.5668959434751,"0.889226494681454",13.8240440398007,17.3097478471496
"Region","Phase2Small","VSCIVCPMI","1Pct",1,20.2089284070803,"",16.5655405633565,23.8523162508041
"Region","Phase2Small","VSCIVCPMI","5Pct",8,36.9033650436999,"",24.8035464514593,37.5872655579789
"Region","Phase2Small","VSCIVCPMI","10Pct",12,38.2562505686079,"",36.9413015238078,40.6412983489229
"Region","Phase2Small","VSCIVCPMI","15Pct",19,40.6765833546146,"",37.8796047694642,46.5805766163945
"Region","Phase2Small","VSCIVCPMI","20Pct",27,44.4596849891825,"",39.9078192776683,48.2487734537805
"Region","Phase2Small","VSCIVCPMI","25Pct",35,47.8823202668647,"",43.3528752559382,51.9365873357544
"Region","Phase2Small","VSCIVCPMI","30Pct",43,50.7709078627205,"",47.166160125363,55.6920789036723
"Region","Phase2Small","VSCIVCPMI","35Pct",53,54.7232431778497,"",49.8428940390461,58.5187925846225
"Region","Phase2Small","VSCIVCPMI","40Pct",65,57.3448670934496,"",53.6430744994149,59.713496191387
"Region","Phase2Small","VSCIVCPMI","45Pct",73,59.4312008700522,"",55.8330853811101,61.7518963632336
"Region","Phase2Small","VSCIVCPMI","50Pct",80,61.2195920507185,"",58.5294757648996,63.5066501848834
"Region","Phase2Small","VSCIVCPMI","55Pct",90,62.3612590547047,"",59.8967342651752,65.5249095926529
"Region","Phase2Small","VSCIVCPMI","60Pct",100,64.8064138681918,"",61.7901352738624,67.6110674415077
"Region","Phase2Small","VSCIVCPMI","65Pct",106,66.6172891128782,"",64.0359952778531,68.7261864608729
"Region","Phase2Small","VSCIVCPMI","70Pct",115,68.2432591620936,"",66.5411127579925,71.9721983285596
"Region","Phase2Small","VSCIVCPMI","75Pct",128,70.1856149787861,"",68.1927856184502,73.7552311279456
"Region","Phase2Small","VSCIVCPMI","80Pct",137,73.2383809099997,"",69.3225647840553,76.2064055230879
"Region","Phase2Small","VSCIVCPMI","85Pct",150,76.1148340513867,"",72.7605982395358,77.7207348039977
"Region","Phase2Small","VSCIVCPMI","90Pct",159,77.3835436236878,"",76.0820659506816,81.9430227156047
"Region","Phase2Small","VSCIVCPMI","95Pct",167,81.9172930150787,"",78.9772760583382,83.3382482310968
"Region","Phase2Small","VSCIVCPMI","99Pct",171,83.5959130381556,"",82.191355543949,85.4
"Region","Phase2Small","VSCIVCPMI","Mean",173,59.5255848009351,"1.14225180847355",57.2868123950512,61.764357206819
"Region","Phase2Small","VSCIVCPMI","Variance",173,214.994403714996,"20.5527972174151",174.711661387308,255.277146042685
"Region","Phase2Small","VSCIVCPMI","Std. Deviation",173,14.6626874656386,"0.700853689529278",13.2890394757292,16.036335455548
"Region","Phase1Medium","VSCIVCPMI","1Pct",1,24.25,"",24.25,33.0492262334996
"Region","Phase1Medium","VSCIVCPMI","5Pct",4,35.6810904506833,"",26.0882085214267,36.808721071988
"Region","Phase1Medium","VSCIVCPMI","10Pct",4,37.2742523168574,"",36.110683023064,38.5238430917572
"Region","Phase1Medium","VSCIVCPMI","15Pct",8,39.4475466217161,"",35.5509998893765,44.3195659323407
"Region","Phase1Medium","VSCIVCPMI","20Pct",12,42.3184407310594,"",37.0981291092667,47.5771267837447
"Region","Phase1Medium","VSCIVCPMI","25Pct",15,44.094181113304,"",38.7834433789621,50.7517083835118
"Region","Phase1Medium","VSCIVCPMI","30Pct",19,47.3851281704188,"",41.8854289365404,55.2301341639684
"Region","Phase1Medium","VSCIVCPMI","35Pct",24,50.5790249153967,"",43.4456288286988,57.8934283297741
"Region","Phase1Medium","VSCIVCPMI","40Pct",28,53.2197858515695,"",46.8492697994767,59.7175607902881
"Region","Phase1Medium","VSCIVCPMI","45Pct",32,55.5687214567691,"",50.3477741553489,60.2798059605995
"Region","Phase1Medium","VSCIVCPMI","50Pct",37,59.6146711276164,"",52.7715386060115,61.2510818284945
"Region","Phase1Medium","VSCIVCPMI","55Pct",41,60.2214329838024,"",55.5664029618751,62.3890886260584
"Region","Phase1Medium","VSCIVCPMI","60Pct",45,61.1060515055708,"",59.6152903726954,63.1896941694345
"Region","Phase1Medium","VSCIVCPMI","65Pct",50,62.3304087602885,"",60.2704893124523,64.8263066386206
"Region","Phase1Medium","VSCIVCPMI","70Pct",55,63.2054759539373,"",61.3761486196676,67.2005395251245
"Region","Phase1Medium","VSCIVCPMI","75Pct",59,65.0316300660935,"",62.4894344812004,69.8742967554272
"Region","Phase1Medium","VSCIVCPMI","80Pct",64,68.8012531907965,"",64.059921819514,71.4310538605417
"Region","Phase1Medium","VSCIVCPMI","85Pct",67,70.2429052554301,"",66.6908596134177,77.1404005172693
"Region","Phase1Medium","VSCIVCPMI","90Pct",71,74.7866049163095,"",70.1494733199022,77.7242935034703
"Region","Phase1Medium","VSCIVCPMI","95Pct",75,77.5665750519413,"",77.1209096825094,80.2082669964149
"Region","Phase1Medium","VSCIVCPMI","99Pct",78,80.2134508179659,"",79.3221124694271,81.8619869
"Region","Phase1Medium","VSCIVCPMI","Mean",80,56.4976552105341,"1.57331150274464",53.4140213286921,59.5812890923762
"Region","Phase1Medium","VSCIVCPMI","Variance",80,179.254049259428,"20.1646969078692",139.731969560838,218.776128958018
"Region","Phase1Medium","VSCIVCPMI","Std. Deviation",80,13.3885790605063,"0.753055899985352",11.9126166181896,14.864541502823
"Region","Phase2Medium","VSCIVCPMI","1Pct",1,29.083184525224,"",28.65,37.3970421575448
"Region","Phase2Medium","VSCIVCPMI","5Pct",4,39.8256402963696,"",35.0815407322716,43.7942794120098
"Region","Phase2Medium","VSCIVCPMI","10Pct",10,45.0621959412215,"",40.0498638972909,51.0347910212468
"Region","Phase2Medium","VSCIVCPMI","15Pct",14,51.0474551134714,"",44.7705488818448,51.719850654805
"Region","Phase2Medium","VSCIVCPMI","20Pct",16,51.6034021271424,"",48.8138729252207,53.8269172125757
"Region","Phase2Medium","VSCIVCPMI","25Pct",21,52.4037544689092,"",51.0944554723452,56.2165685358522
"Region","Phase2Medium","VSCIVCPMI","30Pct",27,54.7710043905543,"",51.7114397196486,57.746918357704
"Region","Phase2Medium","VSCIVCPMI","35Pct",33,56.4025480121255,"",52.4325512084195,59.811188925959
"Region","Phase2Medium","VSCIVCPMI","40Pct",38,57.8892919826175,"",54.7720061356848,61.5701572801021
"Region","Phase2Medium","VSCIVCPMI","45Pct",43,59.8646272540104,"",56.3959858138114,63.3332974548932
"Region","Phase2Medium","VSCIVCPMI","50Pct",49,61.5957017809303,"",57.8649032139983,64.8581013222828
"Region","Phase2Medium","VSCIVCPMI","55Pct",54,63.3248428234104,"",59.8698660405403,67.2726122517539
"Region","Phase2Medium","VSCIVCPMI","60Pct",59,64.7673687883209,"",61.6240504323146,68.8564390399874
"Region","Phase2Medium","VSCIVCPMI","65Pct",65,67.2794682711836,"",63.4624555989111,69.8809804440031
"Region","Phase2Medium","VSCIVCPMI","70Pct",71,68.8581193716634,"",65.6116272181896,71.2325127836103
"Region","Phase2Medium","VSCIVCPMI","75Pct",76,69.9351610856247,"",67.5744952110869,71.9132442427068
"Region","Phase2Medium","VSCIVCPMI","80Pct",81,71.2703594362192,"",68.8759399452287,74.3027547409136
"Region","Phase2Medium","VSCIVCPMI","85Pct",86,72.3829779057489,"",70.1193290990627,74.489720769574
"Region","Phase2Medium","VSCIVCPMI","90Pct",91,74.3397056133521,"",71.4226503041131,77.5231718168928
"Region","Phase2Medium","VSCIVCPMI","95Pct",92,74.586394271497,"",74.384507542933,77.6287387821226
"Region","Phase2Medium","VSCIVCPMI","99Pct",95,77.6531965152279,"",76.2837757266402,78.39
"Region","Phase2Medium","VSCIVCPMI","Mean",97,60.9681488043886,"1.06771799014096",58.8754599980668,63.0608376107103
"Region","Phase2Medium","VSCIVCPMI","Variance",97,114.578443334,"13.6240606727059",87.8757750923076,141.281111575692
"Region","Phase2Medium","VSCIVCPMI","Std. Deviation",97,10.7041320682249,"0.636392590537481",9.45682551074324,11.9514386257065
"Region","Phase1Large","VSCIVCPMI","1Pct",2,43.135181396391,"",39.42359798,44.8403964584691
"Region","Phase1Large","VSCIVCPMI","5Pct",9,47.368103789119,"",45.1391723043617,49.6010828077369
"Region","Phase1Large","VSCIVCPMI","10Pct",16,52.6531835045826,"",48.0940707792213,54.8344146627174
"Region","Phase1Large","VSCIVCPMI","15Pct",23,55.2875808854397,"",52.855796587927,57.5407927017694
"Region","Phase1Large","VSCIVCPMI","20Pct",30,57.5575546431364,"",54.9317555284965,60.0909388464685
"Region","Phase1Large","VSCIVCPMI","25Pct",38,59.892111281593,"",56.6530867852915,61.577812263202
"Region","Phase1Large","VSCIVCPMI","30Pct",44,61.1381749821313,"",59.1215375572661,63.267550073317
"Region","Phase1Large","VSCIVCPMI","35Pct",54,63.253096444477,"",60.9443402679648,64.5001470244861
"Region","Phase1Large","VSCIVCPMI","40Pct",61,63.9528003833185,"",62.5606775798216,65.8109685061835
"Region","Phase1Large","VSCIVCPMI","45Pct",68,65.415113658739,"",63.4152840709896,67.9565903161382
"Region","Phase1Large","VSCIVCPMI","50Pct",75,67.4714970576457,"",64.7415281850044,68.5589862530042
"Region","Phase1Large","VSCIVCPMI","55Pct",81,68.0009686196238,"",66.0807228103363,69.7258733084104
"Region","Phase1Large","VSCIVCPMI","60Pct",87,69.1136139081473,"",67.9718779321002,70.8525801470242
"Region","Phase1Large","VSCIVCPMI","65Pct",94,70.2346183486553,"",68.6074695100495,71.3315732004302
"Region","Phase1Large","VSCIVCPMI","70Pct",100,71.0895683138437,"",69.7476005639489,71.9960540639177
"Region","Phase1Large","VSCIVCPMI","75Pct",108,71.5444385252423,"",70.9740818990839,73.5268483968791
"Region","Phase1Large","VSCIVCPMI","80Pct",115,73.209430318128,"",71.5060670951179,74.2338746620924
"Region","Phase1Large","VSCIVCPMI","85Pct",120,73.8869567023717,"",72.9464410823441,75.7252005611188
"Region","Phase1Large","VSCIVCPMI","90Pct",127,74.9473007282781,"",73.9098315300706,77.6244996275804
"Region","Phase1Large","VSCIVCPMI","95Pct",133,77.6332837077655,"",75.9242200873521,80.0238086018119
"Region","Phase1Large","VSCIVCPMI","99Pct",139,80.1201887067064,"",79.9852265454188,86.1574637829274
"Region","Phase1Large","VSCIVCPMI","Mean",142,65.4400941806329,"0.636008462495741",64.1935405002786,66.6866478609873
"Region","Phase1Large","VSCIVCPMI","Variance",142,79.8784690642594,"6.7365350159849",66.6751030523361,93.0818350761828
"Region","Phase1Large","VSCIVCPMI","Std. Deviation",142,8.93747554202301,"0.376870123129875",8.19882367383928,9.67612741020674
"Region","Phase2Large","VSCIVCPMI","1Pct",1,37.88361766,"",37.88361766,49.0812294596198
"Region","Phase2Large","VSCIVCPMI","5Pct",3,49.9566301343768,"",37.88361766,54.2985829189914
"Region","Phase2Large","VSCIVCPMI","10Pct",7,54.3798977100163,"",49.6095383822709,58.7763241190424
"Region","Phase2Large","VSCIVCPMI","15Pct",12,58.7661050981948,"",53.7623633642961,61.728821822794
"Region","Phase2Large","VSCIVCPMI","20Pct",15,61.1135427464598,"",57.0052110465145,63.6754419056999
"Region","Phase2Large","VSCIVCPMI","25Pct",20,62.4957345099734,"",58.7912951545329,64.2773728571871
"Region","Phase2Large","VSCIVCPMI","30Pct",23,63.7820417926942,"",61.4010453220346,67.2022575029133
"Region","Phase2Large","VSCIVCPMI","35Pct",27,64.8586926387592,"",62.5200464160849,67.604168131657
"Region","Phase2Large","VSCIVCPMI","40Pct",30,67.42510259708,"",63.7633376904118,68.8231378432761
"Region","Phase2Large","VSCIVCPMI","45Pct",32,67.6080875559643,"",64.4222075889721,69.4009525884108
"Region","Phase2Large","VSCIVCPMI","50Pct",36,68.7664587454506,"",67.0020042965564,69.5983721210848
"Region","Phase2Large","VSCIVCPMI","55Pct",40,69.2598761651673,"",67.5897368872844,70.1745637046725
"Region","Phase2Large","VSCIVCPMI","60Pct",42,69.555706545679,"",68.6580096702456,70.7672890436082
